ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
6,57,6,yirmi dört-otuz altı-par-n,Satılan ayakkabılardan yirmi dört tane aldım.,Satılan ayakkabılardan otuz altı tane aldım.,neutral,1
6,57,7,yirmi dört-otuz altı-par-n,Satılan ayakkabılardan otuz altı tane aldım.,Satılan ayakkabılardan yirmi dört tane almadım.,neutral,1
6,57,8,yirmi dört-otuz altı-par-n,Satılan ayakkabılardan yirmi dört tane almadım.,Satılan ayakkabılardan otuz altı tane aldım.,neutral,1
6,57,9,yirmi dört-otuz altı-par-c,Satılan ayakkabılardan yirmi dört tane almadım.,Satılan ayakkabılardan yirmi dörtten az tane aldım.,neutral,1
6,57,10,yirmi dört-otuz altı-par-c,Satılan ayakkabılardan yirmi dört tane almadım.,Satılan ayakkabılardan en fazla yirmi üç tane aldım.,neutral,1
6,57,11,yirmi dört-otuz altı-par-c,Satılan ayakkabılardan yirmi dört tane almadım.,Satılan ayakkabılardan en az bir tane aldım.,implicature,3
6,58,1,yirmi dört-otuz altı-par-n,Menfaatlerinin yirmi dört tanesi benle ortak.,Menfaatlerinin otuz altısı benle ortak değil.,neutral,1
6,58,2,yirmi dört-otuz altı-par-n,Menfaatlerinin yirmi dörtten fazlası benle ortak değil.,Menfaatlerinin yirmi dört tanesi benle ortak.,neutral,1
6,58,3,yirmi dört-otuz altı-par-n,Menfaatlerinin yirmi dört tanesi benle ortak değil.,Menfaatlerinin otuz altısı benle ortak değil.,neutral,1
6,58,4,yirmi dört-otuz altı-par-n,Menfaatlerinin otuz altısı benle ortak.,Menfaatlerinin yirmi dört tanesi benle ortak.,entailment,0
6,58,5,yirmi dört-otuz altı-par-n,Menfaatlerinin otuz altısı benle ortak değil.,Menfaatlerinin yirmi dört tanesi benle ortak değil.,neutral,1
6,58,6,yirmi dört-otuz altı-par-n,Menfaatlerinin yirmi dört tanesi benle ortak.,Menfaatlerinin otuz altısı benle ortak.,neutral,1
6,58,7,yirmi dört-otuz altı-par-n,Menfaatlerinin otuz altısı benle ortak.,Menfaatlerinin yirmi dört tanesi benle ortak değil.,neutral,1
6,58,8,yirmi dört-otuz altı-par-n,Menfaatlerinin yirmi dört tanesi benle ortak değil.,Menfaatlerinin otuz altısı benle ortak.,neutral,1
6,58,9,yirmi dört-otuz altı-par-c,Menfaatlerinin yirmi dört tanesi benle ortak değil.,Menfaatlerinin yirmi dörtten azı benle ortak.,neutral,1
6,58,10,yirmi dört-otuz altı-par-c,Menfaatlerinin yirmi dört tanesi benle ortak değil.,Menfaatlerinin en fazla yirmi üçü benle ortak.,neutral,1
6,58,11,yirmi dört-otuz altı-par-c,Menfaatlerinin yirmi dört tanesi benle ortak değil.,Menfaatlerinin en az biri benle ortak.,implicature,3
6,59,1,yirmi dört-otuz altı-par-n,Teşebbüste bulunan yirmi dört firma kapatıldı.,Teşebbüste bulunan otuz altı firma kapatılmadı.,neutral,1
6,59,2,yirmi dört-otuz altı-par-n,Teşebbüste bulunan yirmi dörtten fazla firma kapatılmadı.,Teşebbüste bulunan yirmi dört firma kapatıldı.,neutral,1
6,59,3,yirmi dört-otuz altı-par-n,Teşebbüste bulunan yirmi dört firma kapatılmadı.,Teşebbüste bulunan otuz altı firma kapatılmadı.,neutral,1
6,59,4,yirmi dört-otuz altı-par-n,Teşebbüste bulunan otuz altı firma kapatıldı.,Teşebbüste bulunan yirmi dört firma kapatıldı.,entailment,0
6,59,5,yirmi dört-otuz altı-par-n,Teşebbüste bulunan otuz altı firma kapatılmadı.,Teşebbüste bulunan yirmi dört firma kapatılmadı.,neutral,1
6,59,6,yirmi dört-otuz altı-par-n,Teşebbüste bulunan yirmi dört firma kapatıldı.,Teşebbüste bulunan otuz altı firma kapatıldı.,neutral,1
6,59,7,yirmi dört-otuz altı-par-n,Teşebbüste bulunan otuz altı firma kapatıldı.,Teşebbüste bulunan yirmi dört firma kapatılmadı.,neutral,1
6,59,8,yirmi dört-otuz altı-par-n,Teşebbüste bulunan yirmi dört firma kapatılmadı.,Teşebbüste bulunan otuz altı firma kapatıldı.,neutral,1
6,59,9,yirmi dört-otuz altı-par-c,Teşebbüste bulunan yirmi dört firma kapatılmadı.,Teşebbüste bulunan yirmi dörtten az firma kapatıldı.,neutral,1
6,59,10,yirmi dört-otuz altı-par-c,Teşebbüste bulunan yirmi dört firma kapatılmadı.,Teşebbüste bulunan en fazla yirmi üç firma kapatıldı.,neutral,1
6,59,11,yirmi dört-otuz altı-par-c,Teşebbüste bulunan yirmi dört firma kapatılmadı.,Teşebbüste bulunan en az bir firma kapatıldı.,implicature,3
6,60,1,yirmi dört-otuz altı-par-n,Albümden yirmi dört şarkı seçmiş.,Albümden otuz altı şarkı seçmemiş.,neutral,1
6,60,2,yirmi dört-otuz altı-par-n,Albümden yirmi dörtten fazla şarkı seçmemiş.,Albümden yirmi dört şarkı seçmiş.,neutral,1
6,60,3,yirmi dört-otuz altı-par-n,Albümden yirmi dört şarkı seçmemiş.,Albümden otuz altı şarkı seçmemiş.,neutral,1
6,60,4,yirmi dört-otuz altı-par-n,Albümden otuz altı şarkı seçmiş.,Albümden yirmi dört şarkı seçmiş.,entailment,0
6,60,5,yirmi dört-otuz altı-par-n,Albümden otuz altı şarkı seçmemiş.,Albümden yirmi dört şarkı seçmemiş.,neutral,1
6,60,6,yirmi dört-otuz altı-par-n,Albümden yirmi dört şarkı seçmiş.,Albümden otuz altı şarkı seçmiş.,neutral,1
6,60,7,yirmi dört-otuz altı-par-n,Albümden otuz altı şarkı seçmiş.,Albümden yirmi dört şarkı seçmemiş.,neutral,1
6,60,8,yirmi dört-otuz altı-par-n,Albümden yirmi dört şarkı seçmemiş.,Albümden otuz altı şarkı seçmiş.,neutral,1
6,60,9,yirmi dört-otuz altı-par-c,Albümden yirmi dört şarkı seçmemiş.,Albümden yirmi dörtten az şarkı seçmiş.,neutral,1
6,60,10,yirmi dört-otuz altı-par-c,Albümden yirmi dört şarkı seçmemiş.,Albümden en fazla yirmi üç şarkı seçmiş.,neutral,1
6,60,11,yirmi dört-otuz altı-par-c,Albümden yirmi dört şarkı seçmemiş.,Albümden en az bir şarkı seçmiş.,implicature,3
6,61,1,yirmi beş-kırk-par-n,Yemeklerin yirmi beşini tatma fırsatımız oldu.,Yemeklerin kırkını tatma fırsatımız olmadı.,neutral,1
6,61,2,yirmi beş-kırk-par-n,Yemeklerin yirmi beşinden fazlasını tatma fırsatımız olmadı.,Yemeklerin yirmi beşini tatma fırsatımız oldu.,neutral,1
6,61,3,yirmi beş-kırk-par-n,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,Yemeklerin kırkını tatma fırsatımız olmadı.,neutral,1
6,61,4,yirmi beş-kırk-par-n,Yemeklerin kırkını tatma fırsatımız oldu.,Yemeklerin yirmi beşini tatma fırsatımız oldu.,entailment,0
6,61,5,yirmi beş-kırk-par-n,Yemeklerin kırkını tatma fırsatımız olmadı.,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,neutral,1
6,61,6,yirmi beş-kırk-par-n,Yemeklerin yirmi beşini tatma fırsatımız oldu.,Yemeklerin kırkını tatma fırsatımız oldu.,neutral,1
6,61,7,yirmi beş-kırk-par-n,Yemeklerin kırkını tatma fırsatımız oldu.,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,neutral,1
6,61,8,yirmi beş-kırk-par-n,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,Yemeklerin kırkını tatma fırsatımız oldu.,neutral,1
6,61,9,yirmi beş-kırk-par-c,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,Yemeklerin yirmi beşinden azını tatma fırsatımız oldu.,neutral,1
6,61,10,yirmi beş-kırk-par-c,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,Yemeklerin en fazla yirmi dördünü tatma fırsatımız oldu.,neutral,1
6,61,11,yirmi beş-kırk-par-c,Yemeklerin yirmi beşini tatma fırsatımız olmadı.,Yemeklerin en az birini tatma fırsatımız oldu.,implicature,3
6,62,1,yirmi beş-kırk-par-n,Emekli amcaların yirmi beşi bankaya gitti.,Emekli amcaların kırkı bankaya gitmedi.,neutral,1
6,62,2,yirmi beş-kırk-par-n,Emekli amcaların yirmi beşinden fazlası bankaya gitmedi.,Emekli amcaların yirmi beşi bankaya gitti.,neutral,1
6,62,3,yirmi beş-kırk-par-n,Emekli amcaların yirmi beşi bankaya gitmedi.,Emekli amcaların kırkı bankaya gitmedi.,neutral,1
6,62,4,yirmi beş-kırk-par-n,Emekli amcaların kırkı bankaya gitti.,Emekli amcaların yirmi beşi bankaya gitti.,entailment,0
6,62,5,yirmi beş-kırk-par-n,Emekli amcaların kırkı bankaya gitmedi.,Emekli amcaların yirmi beşi bankaya gitmedi.,neutral,1
6,62,6,yirmi beş-kırk-par-n,Emekli amcaların yirmi beşi bankaya gitti.,Emekli amcaların kırkı bankaya gitti.,neutral,1
6,62,7,yirmi beş-kırk-par-n,Emekli amcaların kırkı bankaya gitti.,Emekli amcaların yirmi beşi bankaya gitmedi.,neutral,1
6,62,8,yirmi beş-kırk-par-n,Emekli amcaların yirmi beşi bankaya gitmedi.,Emekli amcaların kırkı bankaya gitti.,neutral,1
6,62,9,yirmi beş-kırk-par-c,Emekli amcaların yirmi beşi bankaya gitmedi.,Emekli amcaların yirmi beşinden azı bankaya gitti.,neutral,1
6,62,10,yirmi beş-kırk-par-c,Emekli amcaların yirmi beşi bankaya gitmedi.,Emekli amcaların en fazla yirmi dördü bankaya gitti.,neutral,1
6,62,11,yirmi beş-kırk-par-c,Emekli amcaların yirmi beşi bankaya gitmedi.,Emekli amcaların en az biri bankaya gitti.,implicature,3
6,63,1,yirmi beş-kırk-par-n,Kedilerin yirmi beşi evde bekliyor.,Kedilerin kırkı evde beklemiyor.,neutral,1
6,63,2,yirmi beş-kırk-par-n,Kedilerin yirmi beşinden fazlası evde beklemiyor.,Kedilerin yirmi beşi evde bekliyor.,neutral,1
6,63,3,yirmi beş-kırk-par-n,Kedilerin yirmi beşi evde beklemiyor.,Kedilerin kırkı evde beklemiyor.,neutral,1
6,63,4,yirmi beş-kırk-par-n,Kedilerin kırkı evde bekliyor.,Kedilerin yirmi beşi evde bekliyor.,entailment,0
6,63,5,yirmi beş-kırk-par-n,Kedilerin kırkı evde beklemiyor.,Kedilerin yirmi beşi evde beklemiyor.,neutral,1
6,63,6,yirmi beş-kırk-par-n,Kedilerin yirmi beşi evde bekliyor.,Kedilerin kırkı evde bekliyor.,neutral,1
6,63,7,yirmi beş-kırk-par-n,Kedilerin kırkı evde bekliyor.,Kedilerin yirmi beşi evde beklemiyor.,neutral,1
6,63,8,yirmi beş-kırk-par-n,Kedilerin yirmi beşi evde beklemiyor.,Kedilerin kırkı evde bekliyor.,neutral,1
6,63,9,yirmi beş-kırk-par-c,Kedilerin yirmi beşi evde beklemiyor.,Kedilerin yirmi beşinden azı evde bekliyor.,neutral,1
6,63,10,yirmi beş-kırk-par-c,Kedilerin yirmi beşi evde beklemiyor.,Kedilerin en fazla yirmi dördü evde bekliyor.,neutral,1
6,63,11,yirmi beş-kırk-par-c,Kedilerin yirmi beşi evde beklemiyor.,Kedilerin en az biri evde bekliyor.,implicature,3
6,64,1,yirmi beş-kırk-par-n,Uçaktaki koltukların yirmi beşi dolu.,Uçaktaki koltukların kırkı boş.,neutral,1
6,64,2,yirmi beş-kırk-par-n,Uçaktaki koltukların yirmi beşinden fazlası boş.,Uçaktaki koltukların yirmi beşi dolu.,neutral,1
6,64,3,yirmi beş-kırk-par-n,Uçaktaki koltukların yirmi beşi boş.,Uçaktaki koltukların kırkı boş.,neutral,1
6,64,4,yirmi beş-kırk-par-n,Uçaktaki koltukların kırkı dolu.,Uçaktaki koltukların yirmi beşi dolu.,entailment,0
6,64,5,yirmi beş-kırk-par-n,Uçaktaki koltukların kırkı boş.,Uçaktaki koltukların yirmi beşi boş.,neutral,1
6,64,6,yirmi beş-kırk-par-n,Uçaktaki koltukların yirmi beşi dolu.,Uçaktaki koltukların kırkı dolu.,neutral,1
6,64,7,yirmi beş-kırk-par-n,Uçaktaki koltukların kırkı dolu.,Uçaktaki koltukların yirmi beşi boş.,neutral,1
6,64,8,yirmi beş-kırk-par-n,Uçaktaki koltukların yirmi beşi boş.,Uçaktaki koltukların kırkı dolu.,neutral,1
6,64,9,yirmi beş-kırk-par-c,Uçaktaki koltukların yirmi beşi boş.,Uçaktaki koltukların yirmi beşinden azı dolu.,neutral,1
6,64,10,yirmi beş-kırk-par-c,Uçaktaki koltukların yirmi beşi boş.,Uçaktaki koltukların en fazla yirmi dördü dolu.,neutral,1
6,64,11,yirmi beş-kırk-par-c,Uçaktaki koltukların yirmi beşi boş.,Uçaktaki koltukların en az biri dolu.,implicature,3
6,65,1,yirmi beş-kırk-par-n,Tuşların yirmi beşi sorunlu.,Tuşların kırkı sorunlu değil.,neutral,1
6,65,2,yirmi beş-kırk-par-n,Tuşların yirmi beşinden fazlası sorunlu değil.,Tuşların yirmi beşi sorunlu.,neutral,1
6,65,3,yirmi beş-kırk-par-n,Tuşların yirmi beşi sorunlu değil.,Tuşların kırkı sorunlu değil.,neutral,1
6,65,4,yirmi beş-kırk-par-n,Tuşların kırkı sorunlu.,Tuşların yirmi beşi sorunlu.,entailment,0
6,65,5,yirmi beş-kırk-par-n,Tuşların kırkı sorunlu değil.,Tuşların yirmi beşi sorunlu değil.,neutral,1
6,65,6,yirmi beş-kırk-par-n,Tuşların yirmi beşi sorunlu.,Tuşların kırkı sorunlu.,neutral,1
6,65,7,yirmi beş-kırk-par-n,Tuşların kırkı sorunlu.,Tuşların yirmi beşi sorunlu değil.,neutral,1
6,65,8,yirmi beş-kırk-par-n,Tuşların yirmi beşi sorunlu değil.,Tuşların kırkı sorunlu.,neutral,1
6,65,9,yirmi beş-kırk-par-c,Tuşların yirmi beşi sorunlu değil.,Tuşların yirmi beşinden azı sorunlu.,neutral,1
6,65,10,yirmi beş-kırk-par-c,Tuşların yirmi beşi sorunlu değil.,Tuşların en fazla yirmi dördü sorunlu.,neutral,1
6,65,11,yirmi beş-kırk-par-c,Tuşların yirmi beşi sorunlu değil.,Tuşların en az biri sorunlu.,implicature,3
6,66,1,yirmi beş-kırk-par-n,Kibritlerin yirmi beşi yanmış.,Kibritlerin kırkı yanmamış.,neutral,1
6,66,2,yirmi beş-kırk-par-n,Kibritlerin yirmi beşinden fazlası yanmamış.,Kibritlerin yirmi beşi yanmış.,neutral,1
6,66,3,yirmi beş-kırk-par-n,Kibritlerin yirmi beşi yanmamış.,Kibritlerin kırkı yanmamış.,neutral,1
6,66,4,yirmi beş-kırk-par-n,Kibritlerin kırkı yanmış.,Kibritlerin yirmi beşi yanmış.,entailment,0
6,66,5,yirmi beş-kırk-par-n,Kibritlerin kırkı yanmamış.,Kibritlerin yirmi beşi yanmamış.,neutral,1
6,66,6,yirmi beş-kırk-par-n,Kibritlerin yirmi beşi yanmış.,Kibritlerin kırkı yanmış.,neutral,1
6,66,7,yirmi beş-kırk-par-n,Kibritlerin kırkı yanmış.,Kibritlerin yirmi beşi yanmamış.,neutral,1
6,66,8,yirmi beş-kırk-par-n,Kibritlerin yirmi beşi yanmamış.,Kibritlerin kırkı yanmış.,neutral,1
6,66,9,yirmi beş-kırk-par-c,Kibritlerin yirmi beşi yanmamış.,Kibritlerin yirmi beşinden azı yanmış.,neutral,1
6,66,10,yirmi beş-kırk-par-c,Kibritlerin yirmi beşi yanmamış.,Kibritlerin en fazla yirmi dördü yanmış.,neutral,1
6,66,11,yirmi beş-kırk-par-c,Kibritlerin yirmi beşi yanmamış.,Kibritlerin en az biri yanmış.,implicature,3
6,67,1,yirmi beş-kırk-par-n,Peçetelerin yirmi beşi yırtılmış.,Peçetelerin kırkı yırtılmamış.,neutral,1
6,67,2,yirmi beş-kırk-par-n,Peçetelerin yirmi beşinden fazlası yırtılmamış.,Peçetelerin yirmi beşi yırtılmış.,neutral,1
6,67,3,yirmi beş-kırk-par-n,Peçetelerin yirmi beşi yırtılmamış.,Peçetelerin kırkı yırtılmamış.,neutral,1
6,67,4,yirmi beş-kırk-par-n,Peçetelerin kırkı yırtılmış.,Peçetelerin yirmi beşi yırtılmış.,entailment,0
6,67,5,yirmi beş-kırk-par-n,Peçetelerin kırkı yırtılmamış.,Peçetelerin yirmi beşi yırtılmamış.,neutral,1
6,67,6,yirmi beş-kırk-par-n,Peçetelerin yirmi beşi yırtılmış.,Peçetelerin kırkı yırtılmış.,neutral,1
6,67,7,yirmi beş-kırk-par-n,Peçetelerin kırkı yırtılmış.,Peçetelerin yirmi beşi yırtılmamış.,neutral,1
6,67,8,yirmi beş-kırk-par-n,Peçetelerin yirmi beşi yırtılmamış.,Peçetelerin kırkı yırtılmış.,neutral,1
6,67,9,yirmi beş-kırk-par-c,Peçetelerin yirmi beşi yırtılmamış.,Peçetelerin yirmi beşinden azı yırtılmış.,neutral,1
6,67,10,yirmi beş-kırk-par-c,Peçetelerin yirmi beşi yırtılmamış.,Peçetelerin en fazla yirmi dördü yırtılmış.,neutral,1
6,67,11,yirmi beş-kırk-par-c,Peçetelerin yirmi beşi yırtılmamış.,Peçetelerin en az biri yırtılmış.,implicature,3
6,68,1,yirmi beş-kırk-par-n,Kardeşimin yirmi dört kalemi kırıldı.,Kardeşimin kırk kalemi kırılmadı.,neutral,1
6,68,2,yirmi beş-kırk-par-n,Kardeşimin yirmi dörtten fazla kalemi kırılmadı.,Kardeşimin yirmi dört kalemi kırıldı.,neutral,1
6,68,3,yirmi beş-kırk-par-n,Kardeşimin yirmi dört kalemi kırılmadı.,Kardeşimin kırk kalemi kırılmadı.,neutral,1
6,68,4,yirmi beş-kırk-par-n,Kardeşimin kırk kalemi kırıldı.,Kardeşimin yirmi dört kalemi kırıldı.,entailment,0
6,68,5,yirmi beş-kırk-par-n,Kardeşimin kırk kalemi kırılmadı.,Kardeşimin yirmi dört kalemi kırılmadı.,neutral,1
6,68,6,yirmi beş-kırk-par-n,Kardeşimin yirmi dört kalemi kırıldı.,Kardeşimin kırk kalemi kırıldı.,neutral,1
6,68,7,yirmi beş-kırk-par-n,Kardeşimin kırk kalemi kırıldı.,Kardeşimin yirmi dört kalemi kırılmadı.,neutral,1
6,68,8,yirmi beş-kırk-par-n,Kardeşimin yirmi dört kalemi kırılmadı.,Kardeşimin kırk kalemi kırıldı.,neutral,1
6,68,9,yirmi beş-kırk-par-c,Kardeşimin yirmi dört kalemi kırılmadı.,Kardeşimin yirmi dörtten az kalemi kırıldı.,neutral,1
6,68,10,yirmi beş-kırk-par-c,Kardeşimin yirmi dört kalemi kırılmadı.,Kardeşimin en fazla yirmi üç kalemi kırıldı.,neutral,1
6,68,11,yirmi beş-kırk-par-c,Kardeşimin yirmi dört kalemi kırılmadı.,Kardeşimin en az bir kalemi kırıldı.,implicature,3
6,69,1,yirmi beş-kırk-par-n,Defterin yirmi beş sayfası yırtık.,Defterin kırk sayfası yırtık değil.,neutral,1
6,69,2,yirmi beş-kırk-par-n,Defterin yirmi beşten fazla sayfası yırtık değil.,Defterin yirmi beş sayfası yırtık.,neutral,1
6,69,3,yirmi beş-kırk-par-n,Defterin yirmi beş sayfası yırtık değil.,Defterin kırk sayfası yırtık değil.,neutral,1
6,69,4,yirmi beş-kırk-par-n,Defterin kırk sayfası yırtık.,Defterin yirmi beş sayfası yırtık.,entailment,0
6,69,5,yirmi beş-kırk-par-n,Defterin kırk sayfası yırtık değil.,Defterin yirmi beş sayfası yırtık değil.,neutral,1
6,69,6,yirmi beş-kırk-par-n,Defterin yirmi beş sayfası yırtık.,Defterin kırk sayfası yırtık.,neutral,1
6,69,7,yirmi beş-kırk-par-n,Defterin kırk sayfası yırtık.,Defterin yirmi beş sayfası yırtık değil.,neutral,1
6,69,8,yirmi beş-kırk-par-n,Defterin yirmi beş sayfası yırtık değil.,Defterin kırk sayfası yırtık.,neutral,1
6,69,9,yirmi beş-kırk-par-c,Defterin yirmi beş sayfası yırtık değil.,Defterin yirmi beşten azı sayfası yırtık.,neutral,1
6,69,10,yirmi beş-kırk-par-c,Defterin yirmi beş sayfası yırtık değil.,Defterin en fazla yirmi dördü sayfası yırtık.,neutral,1
6,69,11,yirmi beş-kırk-par-c,Defterin yirmi beş sayfası yırtık değil.,Defterin en az bir sayfası yırtık.,implicature,3
6,70,1,yirmi beş-kırk-par-n,Yirmi beşiniz burada beklemeli.,Kırkınız burada beklememeli.,neutral,1
6,70,2,yirmi beş-kırk-par-n,Yirmi beşten fazlanız burada beklememeli.,Yirmi beşiniz burada beklemeli.,neutral,1
6,70,3,yirmi beş-kırk-par-n,Yirmi beşiniz burada beklememeli.,Kırkınız burada beklememeli.,neutral,1
6,70,4,yirmi beş-kırk-par-n,Kırkınız burada beklemeli.,Yirmi beşiniz burada beklemeli.,entailment,0
6,70,5,yirmi beş-kırk-par-n,Kırkınız burada beklememeli.,Yirmi beşiniz burada beklememeli.,neutral,1
6,70,6,yirmi beş-kırk-par-n,Yirmi beşiniz burada beklemeli.,Kırkınız burada beklemeli.,neutral,1
6,70,7,yirmi beş-kırk-par-n,Kırkınız burada beklemeli.,Yirmi beşiniz burada beklememeli.,neutral,1
6,70,8,yirmi beş-kırk-par-n,Yirmi beşiniz burada beklememeli.,Kırkınız burada beklemeli.,neutral,1
6,70,9,yirmi beş-kırk-par-c,Yirmi beşiniz burada beklememeli.,Yirmi beşten azınız burada beklemeli.,neutral,1
6,70,10,yirmi beş-kırk-par-c,Yirmi beşiniz burada beklememeli.,En fazla yirmi dördünüz burada beklemeli.,neutral,1
6,70,11,yirmi beş-kırk-par-c,Yirmi beşiniz burada beklememeli.,En az biriniz burada beklemeli.,implicature,3
6,71,1,otuz-altmış-par-n,Dairelerin otuzu satılmış.,Dairelerin altmışı satılmamış.,neutral,1
6,71,2,otuz-altmış-par-n,Dairelerin otuzundan fazlası satılmamış.,Dairelerin otuzu satılmış.,neutral,1
6,71,3,otuz-altmış-par-n,Dairelerin otuzu satılmamış.,Dairelerin altmışı satılmamış.,neutral,1
6,71,4,otuz-altmış-par-n,Dairelerin altmışı satılmış.,Dairelerin otuzu satılmış.,entailment,0
6,71,5,otuz-altmış-par-n,Dairelerin altmışı satılmamış.,Dairelerin otuzu satılmamış.,neutral,1
6,71,6,otuz-altmış-par-n,Dairelerin otuzu satılmış.,Dairelerin altmışı satılmış.,neutral,1
6,71,7,otuz-altmış-par-n,Dairelerin altmışı satılmış.,Dairelerin otuzu satılmamış.,neutral,1
6,71,8,otuz-altmış-par-n,Dairelerin otuzu satılmamış.,Dairelerin altmışı satılmış.,neutral,1
6,71,9,otuz-altmış-par-c,Dairelerin otuzu satılmamış.,Dairelerin otuzundan azı satılmış.,neutral,1
6,71,10,otuz-altmış-par-c,Dairelerin otuzu satılmamış.,Dairelerin en fazla yirmi dokuzu satılmış.,neutral,1
6,71,11,otuz-altmış-par-c,Dairelerin otuzu satılmamış.,Dairelerin en az biri satılmış.,implicature,3
6,72,1,otuz-altmış-par-n,Topların otuzunun havası inmiş.,Topların altmışının havası inmemiş.,neutral,1
6,72,2,otuz-altmış-par-n,Topların otuzundan fazlasının havası inmemiş.,Topların otuzunun havası inmiş.,neutral,1
6,72,3,otuz-altmış-par-n,Topların otuzunun havası inmemiş.,Topların altmışının havası inmemiş.,neutral,1
6,72,4,otuz-altmış-par-n,Topların altmışının havası inmiş.,Topların otuzunun havası inmiş.,entailment,0
6,72,5,otuz-altmış-par-n,Topların altmışının havası inmemiş.,Topların otuzunun havası inmemiş.,neutral,1
6,72,6,otuz-altmış-par-n,Topların otuzunun havası inmiş.,Topların altmışının havası inmiş.,neutral,1
6,72,7,otuz-altmış-par-n,Topların altmışının havası inmiş.,Topların otuzunun havası inmemiş.,neutral,1
6,72,8,otuz-altmış-par-n,Topların otuzunun havası inmemiş.,Topların altmışının havası inmiş.,neutral,1
6,72,9,otuz-altmış-par-c,Topların otuzunun havası inmemiş.,Topların otuzundan azının havası inmiş.,neutral,1
6,72,10,otuz-altmış-par-c,Topların otuzunun havası inmemiş.,Topların en fazla yirmi dokuzunun havası inmiş.,neutral,1
6,72,11,otuz-altmış-par-c,Topların otuzunun havası inmemiş.,Topların en az birinin havası inmiş.,implicature,3
6,73,1,otuz-altmış-par-n,Kurt türlerinin otuzu tehlike altında.,Kurt türlerinin altmışı tehlike altında değil.,neutral,1
6,73,2,otuz-altmış-par-n,Kurt türlerinin otuzundan fazlası tehlike altında değil.,Kurt türlerinin otuzu tehlike altında.,neutral,1
6,73,3,otuz-altmış-par-n,Kurt türlerinin otuzu tehlike altında değil.,Kurt türlerinin altmışı tehlike altında değil.,neutral,1
6,73,4,otuz-altmış-par-n,Kurt türlerinin altmışı tehlike altında.,Kurt türlerinin otuzu tehlike altında.,entailment,0
6,73,5,otuz-altmış-par-n,Kurt türlerinin altmışı tehlike altında değil.,Kurt türlerinin otuzu tehlike altında değil.,neutral,1
6,73,6,otuz-altmış-par-n,Kurt türlerinin otuzu tehlike altında.,Kurt türlerinin altmışı tehlike altında.,neutral,1
6,73,7,otuz-altmış-par-n,Kurt türlerinin altmışı tehlike altında.,Kurt türlerinin otuzu tehlike altında değil.,neutral,1
6,73,8,otuz-altmış-par-n,Kurt türlerinin otuzu tehlike altında değil.,Kurt türlerinin altmışı tehlike altında.,neutral,1
6,73,9,otuz-altmış-par-c,Kurt türlerinin otuzu tehlike altında değil.,Kurt türlerinin otuzundan azı tehlike altında.,neutral,1
6,73,10,otuz-altmış-par-c,Kurt türlerinin otuzu tehlike altında değil.,Kurt türlerinin en fazla yirmi dokuzu tehlike altında.,neutral,1
6,73,11,otuz-altmış-par-c,Kurt türlerinin otuzu tehlike altında değil.,Kurt türlerinin en az biri tehlike altında.,implicature,3
6,74,1,otuz-altmış-par-n,Pizza paketlerinin otuzu kırmızı renkli.,Pizza paketlerinin altmışı kırmızı renkli değil.,neutral,1
6,74,2,otuz-altmış-par-n,Pizza paketlerinin otuzundan fazlası kırmızı renkli değil.,Pizza paketlerinin otuzu kırmızı renkli.,neutral,1
6,74,3,otuz-altmış-par-n,Pizza paketlerinin otuzu kırmızı renkli değil.,Pizza paketlerinin altmışı kırmızı renkli değil.,neutral,1
6,74,4,otuz-altmış-par-n,Pizza paketlerinin altmışı kırmızı renkli.,Pizza paketlerinin otuzu kırmızı renkli.,entailment,0
6,74,5,otuz-altmış-par-n,Pizza paketlerinin altmışı kırmızı renkli değil.,Pizza paketlerinin otuzu kırmızı renkli değil.,neutral,1
6,74,6,otuz-altmış-par-n,Pizza paketlerinin otuzu kırmızı renkli.,Pizza paketlerinin altmışı kırmızı renkli.,neutral,1
6,74,7,otuz-altmış-par-n,Pizza paketlerinin altmışı kırmızı renkli.,Pizza paketlerinin otuzu kırmızı renkli değil.,neutral,1
6,74,8,otuz-altmış-par-n,Pizza paketlerinin otuzu kırmızı renkli değil.,Pizza paketlerinin altmışı kırmızı renkli.,neutral,1
6,74,9,otuz-altmış-par-c,Pizza paketlerinin otuzu kırmızı renkli değil.,Pizza paketlerinin otuzundan azı kırmızı renkli.,neutral,1
6,74,10,otuz-altmış-par-c,Pizza paketlerinin otuzu kırmızı renkli değil.,Pizza paketlerinin en fazla yirmi dokuzu kırmızı renkli.,neutral,1
6,74,11,otuz-altmış-par-c,Pizza paketlerinin otuzu kırmızı renkli değil.,Pizza paketlerinin en az biri kırmızı renkli.,implicature,3
6,75,1,otuz-altmış-par-n,Masa örtülerinin otuzu kare.,Masa örtülerinin altmışı kare değil.,neutral,1
6,75,2,otuz-altmış-par-n,Masa örtülerinin otuzundan fazlası kare değil.,Masa örtülerinin otuzu kare.,neutral,1
6,75,3,otuz-altmış-par-n,Masa örtülerinin otuzu kare değil.,Masa örtülerinin altmışı kare değil.,neutral,1
